PLAYER,TEAM,AGE,Less Than 5 ft. FGM,Less Than 5 ft. FGA,Less Than 5 ft. FG PCT,5-9 ft. FGM,5-9 ft. FGA,5-9 ft. FG PCT,10-14 ft. FGM,10-14 ft. FGA,10-14 ft. FG PCT,15-19 ft. FGM,15-19 ft. FGA,15-19 ft. FG PCT,20-24 ft. FGM,20-24 ft. FGA,20-24 ft. FG PCT,25-29 ft. FGM,25-29 ft. FGA,25-29 ft. FG PCT
Omari Spellman,ATL,21,1.0,2.1,49.5,0.0,0.1,16.7,0.0,0.1,16.7,0.0,0.1,50.0,0.6,1.5,41.8,0.4,1.4,28.1
Omri Casspi,MEM,31,1.7,2.6,67.4,0.3,0.7,39.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3,41.7,0.3,0.8,34.5
Otto Porter Jr.,CHI,26,1.4,2.1,65.0,0.5,0.9,56.3,0.6,1.3,42.5,0.7,1.7,41.2,1.2,2.6,44.2,1.0,2.8,36.9
PJ Dozier,BOS,22,1.5,1.8,85.7,0.0,0.4,0.0,0.0,0.7,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.4,1.4,28.6
PJ Tucker,HOU,34,0.6,1.2,49.5,0.1,0.3,28.6,0.1,0.1,55.6,0.0,0.0,0.0,1.4,3.7,38.0,0.4,1.1,37.5
Pascal Siakam,TOR,25,4.4,6.6,67.1,0.7,1.7,40.4,0.3,0.6,45.7,0.1,0.2,50.0,0.9,2.1,41.6,0.1,0.6,22.0
Pat Connaughton,MIL,26,1.4,2.0,69.7,0.1,0.3,50.0,0.0,0.1,0.0,0.1,0.1,62.5,0.3,0.9,32.1,0.8,2.4,33.1
Patrick Beverley,LAC,30,0.7,1.6,46.4,0.2,0.6,38.0,0.0,0.2,25.0,0.0,0.1,25.0,0.6,1.4,40.4,0.9,2.3,39.2
Patrick McCaw,TOR,23,0.5,0.9,56.0,0.1,0.2,33.3,0.0,0.1,0.0,0.0,0.1,50.0,0.3,0.6,56.3,0.0,0.3,0.0
Patrick Patterson,OKC,30,0.3,0.6,53.8,0.1,0.3,27.8,0.1,0.3,38.9,0.0,0.1,20.0,0.5,1.3,38.5,0.3,1.0,30.0
Patty Mills,SAS,30,0.8,1.3,62.9,0.1,0.3,48.0,0.1,0.2,42.9,0.3,0.9,32.5,1.0,2.4,41.5,1.1,3.0,38.3
Pau Gasol,MIL,38,0.7,1.3,51.3,0.2,0.5,35.7,0.1,0.3,40.0,0.2,0.4,38.5,0.1,0.3,40.0,0.1,0.3,50.0
Paul George,OKC,29,3.0,5.1,59.0,0.5,1.3,37.9,0.7,1.8,40.7,0.9,2.3,39.3,1.7,4.1,42.1,2.3,6.1,37.2
Paul Millsap,DEN,34,2.7,4.5,60.5,0.6,1.6,37.6,0.4,0.9,43.5,0.1,0.3,31.6,0.5,1.2,37.2,0.4,1.0,34.2
Quincy Acy,PHX,28,0.2,0.2,100,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.6,16.7,0.1,0.9,11.1
Quincy Pondexter,SAS,31,0.4,0.6,60.7,0.1,0.1,75.0,0.1,0.2,33.3,0.0,0.0,0.0,0.1,0.3,46.2,0.0,0.1,20.0
Quinn Cook,GSW,26,0.7,1.2,55.2,0.2,0.3,55.0,0.2,0.7,35.6,0.6,1.0,61.8,0.5,1.1,45.3,0.8,2.0,37.3
RJ Hunter,BOS,25,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,42.9
Rajon Rondo,LAL,33,2.0,4.2,46.9,0.3,0.8,41.7,0.1,0.5,22.7,0.2,0.6,33.3,0.3,1.0,29.2,0.9,2.2,39.8
Raul Neto,UTA,27,1.0,1.6,63.3,0.2,0.4,40.0,0.2,0.6,42.1,0.1,0.1,50.0,0.3,1.0,28.9,0.2,0.6,39.1
Rawle Alkins,CHI,21,0.9,2.4,37.5,0.1,0.3,50.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.5,50.0,0.1,0.8,14.3
Ray Spalding,PHX,22,1.3,2.4,54.5,0.4,0.6,62.5,0.2,0.2,100,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0
Raymond Felton,OKC,35,0.3,0.6,52.6,0.3,0.5,50.0,0.1,0.3,30.0,0.3,0.7,45.5,0.3,0.8,37.5,0.5,1.2,36.6
Reggie Bullock,LAL,28,0.8,1.4,57.0,0.1,0.3,28.6,0.1,0.5,28.6,0.5,0.8,53.8,1.1,2.5,42.5,1.3,3.8,35.4
Reggie Jackson,DET,29,1.3,2.6,50.7,0.8,1.8,42.3,0.5,1.1,44.7,0.6,1.3,50.0,0.6,1.8,34.9,1.5,3.9,37.6
Richaun Holmes,PHX,25,2.7,3.9,69.0,0.3,0.9,38.7,0.2,0.4,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricky Rubio,UTA,28,1.7,3.0,55.9,0.3,0.8,34.0,0.5,1.3,34.8,0.7,1.6,42.7,0.8,2.3,32.7,0.5,1.7,29.3
Robert Covington,MIN,28,1.4,2.2,64.5,0.2,0.6,35.0,0.1,0.4,35.7,0.2,0.6,30.0,0.9,2.1,44.0,1.5,4.4,35.1
Robert Williams III,BOS,21,1.2,1.6,76.1,0.0,0.0,0.0,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robin Lopez,CHI,31,2.6,3.9,66.3,1.2,2.2,52.8,0.2,0.3,56.0,0.1,0.3,25.0,0.1,0.2,23.5,0.1,0.3,20.8
Rodions Kurucs,BKN,21,2.2,3.6,59.4,0.0,0.3,15.0,0.0,0.1,28.6,0.0,0.0,50.0,0.4,1.3,34.6,0.5,1.7,30.5
Rodney Hood,POR,26,0.9,1.5,61.1,0.5,1.3,40.7,0.6,1.3,45.3,0.6,1.4,43.3,0.8,1.9,42.1,0.6,1.8,33.1
Rodney McGruder,LAC,27,1.1,1.9,57.6,0.3,1.0,31.8,0.2,0.6,32.4,0.0,0.1,50.0,0.7,1.9,34.4,0.5,1.5,34.3
Ron Baker,WAS,26,0.1,0.4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,50.0,0.1,0.5,14.3,0.0,0.4,0.0
Rondae Hollis-Jefferson,BKN,24,2.6,5.2,50.0,0.4,1.2,32.4,0.2,0.9,25.5,0.1,0.2,28.6,0.1,0.7,20.5,0.0,0.2,10.0
Royce O'Neale,UTA,26,1.0,1.6,64.7,0.0,0.2,22.2,0.0,0.1,25.0,0.0,0.0,50.0,0.5,1.3,40.0,0.3,0.7,41.7
Rudy Gay,SAS,32,1.7,2.8,60.0,0.7,1.7,42.4,1.0,1.7,57.4,0.8,1.5,51.5,0.8,1.7,47.4,0.5,1.4,36.7
Rudy Gobert,UTA,27,5.7,8.1,70.0,0.2,0.5,32.5,0.0,0.1,14.3,0.0,0.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0
Russell Westbrook,OKC,30,4.8,7.8,61.2,0.3,1.2,24.7,0.9,2.3,38.0,0.9,2.8,31.8,0.8,2.5,32.6,1.0,3.5,27.5
Ryan Anderson,MIA,31,0.3,0.6,50.0,0.0,0.0,0.0,0.0,0.3,16.7,0.1,0.2,40.0,0.3,0.8,31.6,0.2,1.0,20.8
Ryan Arcidiacono,CHI,25,0.6,1.0,56.8,0.4,0.8,47.5,0.2,0.4,54.8,0.1,0.3,57.1,0.4,1.1,40.4,0.6,1.6,35.3
Ryan Broekhoff,DAL,28,0.3,0.5,63.6,0.0,0.1,33.3,0.0,0.1,20.0,0.1,0.1,100,0.5,1.3,41.3,0.5,1.2,41.3
Salah Mejri,DAL,33,1.1,1.8,63.5,0.1,0.3,44.4,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4,33.3,0.2,0.6,27.3
Sam Dekker,WAS,25,2.0,3.3,60.5,0.0,0.3,7.7,0.1,0.2,27.3,0.1,0.2,57.1,0.2,0.7,27.3,0.2,0.8,28.9
Scott Machado,LAL,29,0.8,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,100
Semi Ojeleye,BOS,24,0.6,0.8,71.7,0.1,0.2,33.3,0.0,0.1,0.0,0.0,0.1,40.0,0.3,0.8,31.8,0.3,0.9,31.9
Serge Ibaka,TOR,29,2.9,4.0,72.6,0.8,1.8,46.6,0.8,1.6,49.1,0.8,1.7,49.2,0.5,1.1,42.4,0.4,1.6,26.4
Seth Curry,POR,28,0.5,0.9,54.5,0.1,0.3,45.8,0.2,0.4,50.0,0.4,0.9,47.8,0.8,2.0,39.7,0.8,1.7,44.4
Shabazz Napier,BKN,27,1.0,1.9,52.8,0.1,0.4,25.0,0.3,0.6,43.8,0.3,0.7,38.9,0.5,1.4,36.7,0.9,2.8,32.3
Shai Gilgeous-Alexander,LAC,20,1.9,3.3,59.0,0.4,0.9,44.4,0.6,1.6,39.6,0.5,1.2,45.8,0.4,1.1,37.4,0.2,0.6,35.8
Shake Milton,PHI,22,0.6,1.1,54.5,0.1,0.4,25.0,0.2,0.3,60.0,0.1,0.3,33.3,0.5,1.2,40.9,0.3,1.2,25.0
Shaquille Harrison,CHI,25,1.9,3.6,53.5,0.2,0.6,32.6,0.1,0.3,23.8,0.0,0.2,9.1,0.1,0.5,27.0,0.2,0.7,29.4
Shaun Livingston,GSW,33,0.7,1.2,60.5,0.3,0.5,57.1,0.5,1.2,43.4,0.2,0.3,47.6,0.0,0.0,0.0,0.0,0.0,0.0
Shelvin Mack,CHA,29,1.2,2.2,55.9,0.4,1.1,36.7,0.2,0.7,31.0,0.2,0.6,28.6,0.2,0.9,24.5,0.6,1.5,40.0
Sindarius Thornwell,LAC,24,0.2,0.4,43.5,0.1,0.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,10.0,0.0,0.1,40.0
Skal Labissiere,POR,23,0.7,1.1,60.9,0.1,0.3,40.0,0.1,0.2,33.3,0.1,0.2,50.0,0.1,0.2,75.0,0.2,0.6,40.0
Solomon Hill,NOP,28,0.7,1.2,56.9,0.0,0.2,20.0,0.1,0.2,50.0,0.0,0.1,0.0,0.4,1.0,34.8,0.4,1.3,30.4
Spencer Dinwiddie,BKN,26,2.7,4.5,59.3,0.4,1.2,38.0,0.3,0.7,48.9,0.1,0.3,34.8,0.6,1.8,31.1,1.2,3.4,36.1
Stanley Johnson,NOP,23,1.0,2.1,49.6,0.3,0.6,53.8,0.2,0.5,41.9,0.1,0.2,50.0,0.5,1.7,30.2,0.4,1.6,27.4
Stephen Curry,GSW,31,2.3,3.7,62.1,0.4,1.0,43.9,0.3,0.8,44.2,0.7,1.6,43.1,1.8,3.5,50.4,3.4,8.0,42.2
Sterling Brown,MIL,24,1.4,2.4,58.2,0.1,0.3,46.7,0.1,0.1,50.0,0.1,0.1,50.0,0.6,1.2,50.7,0.3,1.4,23.4
Steven Adams,OKC,25,4.6,7.2,64.1,1.1,2.3,47.5,0.3,0.6,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Svi Mykhailiuk,DET,22,0.2,0.6,43.5,0.0,0.2,14.3,0.0,0.1,33.3,0.1,0.3,25.0,0.4,1.1,33.3,0.4,1.3,32.1
T.J. McConnell,PHI,27,1.0,1.5,66.1,0.5,1.0,50.0,0.7,1.4,45.5,0.5,1.0,55.4,0.2,0.4,43.3,0.1,0.2,25.0
T.J. Warren,PHX,25,3.1,4.9,62.7,0.9,2.2,41.1,0.8,1.8,42.9,0.3,1.0,36.6,0.8,2.0,38.6,1.0,2.3,43.9
TJ Leaf,IND,22,1.2,1.6,72.3,0.3,0.7,46.2,0.1,0.3,26.7,0.0,0.1,0.0,0.1,0.3,20.0,0.1,0.3,35.3
Tahjere McCall,BKN,24,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Taj Gibson,MIN,34,3.3,5.1,65.8,0.4,1.0,35.6,0.2,0.5,40.6,0.2,0.5,53.1,0.2,0.6,35.9,0.0,0.1,16.7
Taurean Prince,ATL,25,1.5,2.4,61.5,0.3,0.8,39.5,0.4,1.0,36.4,0.3,0.7,40.5,1.3,3.1,42.4,1.0,2.7,37.1
Terrance Ferguson,OKC,21,0.9,1.3,69.1,0.0,0.2,25.0,0.0,0.1,30.0,0.0,0.1,12.5,1.0,2.7,37.3,0.5,1.4,35.0
Terrence Jones,HOU,27,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
Terrence Ross,ORL,28,0.7,1.1,64.0,0.2,0.4,51.4,0.4,0.9,46.5,1.1,2.5,44.2,1.0,2.4,39.9,2.0,5.2,38.7
Terry Rozier,BOS,25,1.0,1.9,53.4,0.2,0.7,34.5,0.2,0.7,32.8,0.2,0.6,32.7,0.7,1.7,38.5,0.9,2.7,32.9
Thabo Sefolosha,UTA,35,0.5,0.9,57.8,0.1,0.2,50.0,0.0,0.1,40.0,0.1,0.1,66.7,0.5,1.3,40.0,0.2,0.4,44.4
Thaddeus Young,IND,31,3.8,6.0,62.7,0.8,1.7,48.2,0.1,0.3,35.7,0.1,0.4,16.7,0.4,1.0,35.3,0.3,0.8,35.4
Theo Pinson,BKN,23,0.8,1.2,63.2,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.7,20.0,0.6,2.1,29.7
Thomas Bryant,WAS,21,3.2,4.1,77.9,0.3,0.6,47.5,0.1,0.3,40.9,0.3,0.6,46.7,0.1,0.4,25.8,0.4,1.1,36.0
Thomas Welsh,DEN,23,0.1,0.1,100,0.0,0.0,0.0,0.2,0.2,100,0.2,0.6,33.3,0.1,0.4,33.3,0.4,0.7,60.0
Thon Maker,DET,22,0.8,1.3,60.0,0.1,0.2,28.6,0.0,0.1,33.3,0.0,0.1,14.3,0.5,1.3,37.5,0.3,1.2,27.0
Tim Frazier,MIL,28,0.9,1.6,55.6,0.1,0.2,38.5,0.2,0.5,44.4,0.1,0.4,33.3,0.3,0.8,40.0,0.4,1.1,36.1
Tim Hardaway Jr.,DAL,27,1.7,3.2,54.1,0.3,1.0,27.3,0.5,1.3,41.7,0.7,1.9,36.8,1.0,2.6,40.1,1.7,5.2,33.1
Timothe Luwawu-Cabarrot,CHI,24,0.8,1.5,53.4,0.0,0.1,0.0,0.0,0.2,28.6,0.1,0.4,23.1,0.6,1.4,39.4,0.3,1.2,23.5
Tobias Harris,PHI,26,2.8,4.8,59.7,1.0,1.9,50.6,0.8,1.9,43.5,0.9,1.8,47.9,0.8,1.7,44.7,1.2,3.2,37.7
Tomas Satoransky,WAS,27,1.6,2.5,62.6,0.5,0.9,54.3,0.2,0.6,25.0,0.1,0.5,29.7,0.5,1.0,45.0,0.4,1.1,36.7
Tony Bradley,UTA,21,2.7,4.7,57.1,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Parker,CHA,37,1.6,3.0,54.8,0.5,1.1,42.6,0.5,0.8,63.0,0.8,2.0,37.5,0.3,0.8,38.1,0.1,0.6,25.8
Tony Snell,MIL,27,0.9,1.4,64.2,0.1,0.2,29.4,0.0,0.2,21.4,0.1,0.2,33.3,0.5,1.2,41.9,0.6,1.6,37.7
Torrey Craig,DEN,28,1.2,1.9,62.8,0.1,0.3,42.1,0.1,0.1,50.0,0.0,0.1,11.1,0.5,1.7,33.1,0.3,0.9,30.9
Trae Young,ATL,20,2.6,4.9,53.2,0.7,1.5,44.9,1.0,2.0,46.4,0.3,0.8,34.9,0.3,1.1,28.9,1.4,4.4,31.8
Treveon Graham,BKN,25,0.4,0.7,50.0,0.1,0.5,29.4,0.2,0.5,44.4,0.0,0.0,0.0,0.4,1.7,24.1,0.7,2.0,34.8
Trevon Duval,HOU,20,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100,0.0,0.0,0.0
Trevor Ariza,WAS,33,1.9,3.4,54.9,0.1,0.4,16.0,0.0,0.2,21.4,0.1,0.3,47.4,1.1,3.0,38.7,1.0,3.4,29.5
Trey Burke,DAL,26,1.5,2.6,56.3,0.4,0.9,38.2,0.5,1.3,36.0,0.6,1.4,41.5,0.5,1.3,41.1,0.7,1.9,36.4
Trey Lyles,DEN,23,1.7,2.6,65.0,0.4,1.1,35.8,0.2,0.7,34.1,0.1,0.3,56.3,0.5,1.6,30.6,0.4,1.8,21.5
Tristan Thompson,CLE,28,3.0,5.1,59.2,1.3,2.6,47.8,0.4,0.9,40.0,0.0,0.2,14.3,0.0,0.0,50.0,0.0,0.0,0.0
Troy Brown Jr.,WAS,19,1.0,1.6,62.5,0.2,0.7,26.5,0.1,0.4,15.8,0.2,0.5,40.9,0.3,0.8,40.0,0.3,0.9,27.9
Troy Caupain,ORL,23,0.0,0.3,0.0,0.0,0.0,0.0,0.5,1.0,50.0,0.0,0.3,0.0,0.3,0.5,50.0,0.5,0.5,100
Troy Daniels,PHX,27,0.2,0.5,40.7,0.1,0.2,63.6,0.1,0.1,57.1,0.2,0.5,42.3,0.7,1.6,46.2,0.9,2.5,34.9
Troy Williams,SAC,24,1.2,2.0,63.4,0.2,0.4,37.5,0.0,0.0,0.0,0.0,0.1,33.3,0.3,0.8,35.3,0.4,1.3,28.6
Tyler Cavanaugh,UTA,25,0.2,0.4,50.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,25.0,0.0,0.1,0.0
Tyler Davis,OKC,22,0.0,1.0,0.0,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-
Tyler Dorsey,MEM,23,0.9,1.6,53.8,0.2,0.3,43.8,0.0,0.2,22.2,0.2,0.4,36.8,0.4,1.2,33.3,0.7,1.9,35.6
Tyler Johnson,PHX,27,1.4,2.2,60.6,0.4,1.1,41.7,0.3,0.8,38.3,0.1,0.3,29.4,0.5,1.8,28.4,1.1,3.0,36.0
Tyler Lydon,DEN,23,0.2,0.4,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,40.0,0.1,0.2,40.0
Tyler Ulis,CHI,23,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-
Tyler Zeller,MEM,29,1.8,3.0,61.1,0.7,1.7,40.0,0.2,0.2,100,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
Tyreke Evans,IND,29,2.0,4.5,44.8,0.2,0.6,28.2,0.1,0.1,44.4,0.2,0.6,30.0,0.4,1.3,31.0,0.9,2.5,37.0
Tyrone Wallace,LAC,25,0.8,1.7,43.5,0.4,1.0,45.5,0.2,0.5,48.1,0.0,0.1,28.6,0.1,0.2,41.7,0.0,0.1,0.0
Tyson Chandler,LAL,36,1.1,1.7,65.2,0.0,0.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyus Jones,MIN,23,0.9,1.7,52.6,0.5,1.1,47.4,0.4,1.0,38.2,0.1,0.6,25.0,0.5,1.2,40.0,0.3,0.9,30.2
Udonis Haslem,MIA,39,0.6,0.8,71.4,0.0,0.3,0.0,0.4,0.7,60.0,0.5,0.8,60.0,0.0,0.5,0.0,0.0,1.0,0.0
Victor Oladipo,IND,27,2.3,4.3,54.9,0.1,0.8,18.5,0.6,1.1,52.6,1.4,3.3,41.9,0.9,2.2,38.8,1.7,4.7,35.3
Vince Carter,ATL,42,0.6,1.1,56.8,0.1,0.3,28.6,0.2,0.4,46.4,0.1,0.2,41.7,0.6,1.4,45.4,1.0,2.8,35.8
Vincent Edwards,HOU,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,33.3,0.0,0.5,0.0
Wade Baldwin IV,POR,23,0.3,0.8,38.5,0.0,0.2,0.0,0.1,0.2,33.3,0.1,0.3,40.0,0.1,0.2,33.3,0.1,0.4,16.7
Walter Lemon Jr.,CHI,26,4.3,9.2,47.3,0.3,1.0,33.3,0.5,0.8,60.0,0.8,2.5,33.3,0.0,0.5,0.0,0.3,0.5,66.7
Wayne Ellington,DET,31,0.6,1.0,61.5,0.1,0.2,58.3,0.0,0.1,33.3,0.1,0.2,50.0,1.2,3.2,37.5,1.4,4.0,35.7
Wayne Selden,CHI,24,1.0,1.9,51.8,0.3,0.8,37.3,0.2,0.7,34.6,0.3,0.6,52.3,0.4,1.1,37.8,0.4,1.4,28.0
Wendell Carter Jr.,CHI,20,2.5,3.9,65.9,0.5,1.4,36.1,0.4,1.3,30.4,0.5,1.0,46.7,0.1,0.6,19.2,0.1,0.3,23.1
Wes Iwundu,ORL,24,0.9,1.6,52.7,0.1,0.3,21.1,0.1,0.3,40.9,0.1,0.4,21.4,0.3,0.8,36.4,0.2,0.6,41.0
Wesley Johnson,WAS,31,0.3,0.4,71.4,0.0,0.1,33.3,0.0,0.2,14.3,0.1,0.5,26.3,0.5,1.7,29.7,0.2,0.6,42.9
Wesley Matthews,IND,32,1.0,1.6,58.4,0.3,1.0,31.4,0.4,1.1,37.0,0.2,0.5,35.5,0.9,2.1,41.3,1.3,3.8,35.0
Will Barton,DEN,28,1.6,3.0,53.1,0.5,1.3,36.4,0.3,0.9,40.5,0.2,0.8,30.3,0.9,2.2,40.9,0.8,2.5,30.3
Willie Cauley-Stein,SAC,25,4.3,6.8,63.5,0.3,1.1,28.7,0.2,0.4,38.2,0.3,0.8,33.8,0.0,0.0,0.0,0.0,0.0,100
Willy Hernangomez,CHA,25,1.9,3.3,58.4,0.4,0.9,40.4,0.1,0.1,62.5,0.0,0.1,20.0,0.0,0.2,18.2,0.2,0.5,44.8
Wilson Chandler,LAC,32,0.7,1.2,58.3,0.1,0.4,31.6,0.1,0.3,35.7,0.1,0.4,38.9,0.4,1.0,38.5,0.8,2.1,38.0
Yante Maten,MIA,22,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Yogi Ferrell,SAC,26,0.7,1.2,54.1,0.1,0.3,45.5,0.3,0.6,44.2,0.3,0.6,47.6,0.4,1.2,37.8,0.4,1.1,36.0
Yuta Watanabe,MEM,24,0.5,0.8,58.3,0.2,0.5,42.9,0.2,0.8,20.0,0.1,0.4,16.7,0.1,0.6,12.5,0.1,0.5,12.5
Zach Collins,POR,21,1.6,2.7,61.2,0.2,0.3,57.7,0.1,0.3,23.1,0.0,0.2,11.1,0.2,0.7,31.5,0.3,0.9,31.9
Zach LaVine,CHI,24,5.0,8.2,60.1,0.3,1.2,26.7,0.3,1.0,30.0,0.6,1.6,34.0,0.9,2.1,40.6,1.4,3.7,38.1
Zach Lofton,DET,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Zaza Pachulia,DET,35,0.9,1.8,52.5,0.0,0.3,15.0,0.1,0.2,58.3,0.2,0.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0
Zhaire Smith,PHI,20,1.0,2.0,50.0,0.2,0.2,100,0.0,0.3,0.0,0.2,0.5,33.3,0.2,0.8,20.0,0.8,1.8,45.5
Zhou Qi,HOU,23,1.0,1.0,100,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-
